artists,acousticness,danceability,duration_ms,energy,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
ATL,0.124,0.919,289400.0,0.687,0.0928,-12.345999999999998,0.109,132.884,0.925,34.0,1,0,1,"['modern rock', 'pop']"
ATR Son Son,0.294,0.904,167184.0,0.252,0.104,-17.54,0.11,117.994,0.227,66.0,5,0,2,[others]
ATaste Of Honey,0.0401,0.797,245173.0,0.5479999999999999,0.0994,-9.228,0.0492,123.686,0.868,34.0,2,0,2,[others]
Aug-08,0.359,0.409,280842.0,0.6779999999999999,0.16699999999999998,-7.731,0.0878,89.96799999999998,0.168,76.0,9,1,2,"['la pop', 'r&b']"
AURORA,0.7166,0.431,211047.0,0.27652,0.1402,-11.0328,0.0485,122.563,0.274,59.4,11,1,10,['norwegian pop']
AViVA,0.167366667,0.675333333,201814.0,0.605666667,0.224333333,-6.357333333,0.089333333,143.32133330000005,0.609,66.66666667,6,0,6,['vapor pop']
AWAY,0.13699999999999998,0.72,212571.0,0.633,0.122,-5.2120000000000015,0.0633,140.02700000000002,0.634,60.0,5,0,2,['traprun']
AWOLNATION,0.17365173899999994,0.6443043479999999,235783.8696,0.700869565,0.254113043,-6.451652174,0.067178261,138.4678696,0.452695652,53.30434783,1,1,23,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']"
Aaliyah,0.153189444,0.682638889,250966.8889,0.599055556,0.220127778,-8.01525,0.108158333,124.31758329999998,0.637388889,43.94444444,9,0,36,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']"
Aalon,0.375,0.5579999999999999,325200.0,0.452,0.0632,-10.637,0.0374,134.339,0.952,37.0,4,1,2,[others]
Aaries,0.448,0.613,340200.0,0.568,0.0879,-9.828,0.108,127.24,0.436,32.0,5,1,2,[others]
Aaron Carter,0.026775,0.8645,199389.75,0.89,0.061275,-4.54575,0.097875,113.5235,0.9385,42.0,1,1,8,"['dance pop', 'post-teen pop']"
Aaron Copland,0.951319149,0.347450355,254493.2837,0.160833688,0.154592908,-19.26223404,0.07128156,106.7104681,0.223959574,8.191489362,0,1,141,"['american modern classical', 'classical', 'early modern classical']"
Aaron Hall,0.038473333,0.709944444,308733.2222,0.669611111,0.238455556,-7.820944443999998,0.054477778,125.4054444,0.5085,39.27777778,8,1,18,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Aaron Kamm and the One Drops,0.113,0.785,379013.0,0.645,0.0867,-10.278,0.0531,110.013,0.7859999999999999,45.0,8,0,2,"['reggae rock', 'stl indie']"
Aaron Krause,0.758,0.325,223893.0,0.201,0.0977,-11.595,0.0282,81.869,0.172,66.0,6,0,1,['indiecoustica']
Aaron Kwok,0.0872,0.557,233373.0,0.635,0.103,-6.069,0.0244,80.018,0.197,44.0,2,1,1,"['c-pop', 'cantopop', 'classic cantopop']"
Aaron Lansing,0.9925,0.413,134934.5,0.0211,0.11425,-27.8425,0.0566,94.446,0.161,65.5,7,0,4,['focus']
Aaron Lewis,0.260641379,0.5866551720000001,256748.5862,0.618517241,0.199096552,-5.8531724139999985,0.030441379,130.29879309999998,0.368917241,52.03448276,6,1,29,"['alternative metal', 'contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'post-grunge', 'redneck']"
Aaron Lohr,0.687333333,0.5245,142371.1667,0.396,0.198666667,-10.2215,0.06825,128.77283329999997,0.5005,44.16666667,7,1,6,[others]
Aaron Neville,0.482946154,0.538615385,226144.6154,0.382946154,0.123484615,-11.90730769,0.053938462,131.7279231,0.475153846,43.07692308,7,1,26,"['motown', 'soul']"
Aaron Shust,0.02325,0.5015,273220.0,0.6705,0.19175,-4.918,0.03605,113.99,0.3105,51.0,2,1,4,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'rock cristiano', 'world worship', 'worship']"
Aaron Smith,0.0726,0.7355,227026.5,0.7340000000000001,0.1945,-8.158999999999999,0.02955,119.9395,0.3185,76.0,10,0,2,['chicago house']
Aaron Tippin,0.199845455,0.652454545,198106.7273,0.648272727,0.15897272699999998,-8.830818182,0.030009091,113.9722727,0.594545455,43.0,6,1,22,"['country', 'country road', 'country rock', 'redneck']"
Aaron Tveit,0.672,0.51275,143340.0,0.4970000000000001,0.09025,-7.487,0.050925,122.951,0.47625,47.25,2,1,4,"['broadway', 'hollywood', 'show tunes']"
Aaron Watson,0.166775,0.612,252348.375,0.545125,0.12255,-7.238375,0.0322,131.260625,0.484625,46.625,11,1,16,"['contemporary country', 'country', 'country road', 'modern country rock', 'texas country']"
Aaron Y Su Grupo Ilusion,0.235727273,0.6328181820000001,245126.0909,0.622909091,0.100854545,-5.455363636,0.039009091,134.7369091,0.698,54.81818182,7,1,11,"['banda', 'cumbia', 'cumbia sonidera', 'grupera', 'regional mexican']"
Aaron Zigman,0.995,0.445,169467.0,0.0123,0.16899999999999998,-25.606,0.0454,58.875,0.232,48.0,0,1,2,['soundtrack']
Aarti Mukherji,0.891777778,0.368888889,260413.2222,0.325888889,0.196866667,-13.84455556,0.040566667,131.6088889,0.460555556,5.777777778,9,1,9,"['classic bollywood', 'filmi', 'indian folk']"
Aaryn Doyle,0.425,0.7120000000000001,161867.0,0.872,0.29600000000000004,-6.242000000000001,0.0988,101.072,0.654,46.0,3,1,2,[others]
Abbey Lincoln,0.432285714,0.447714286,386346.5714,0.472857143,0.261714286,-10.00257143,0.072428571,81.337,0.445,23.42857143,7,1,7,['vocal jazz']
Abby Anderson,0.684,0.406,203240.0,0.4270000000000001,0.108,-8.177,0.0416,158.80200000000005,0.21,59.0,3,1,2,"['contemporary country', 'country pop']"
Abel Zavala,0.5694444439999999,0.527111111,249788.2222,0.497444444,0.345711111,-7.603666667000001,0.031822222000000004,119.2708889,0.369222222,54.55555556,7,1,9,"['latin christian', 'latin worship', 'rap cristiano']"
Abhi The Nomad,0.406,0.722,214059.5,0.5885,0.17185,-7.4595,0.0953,106.4485,0.3195,60.5,7,1,2,"['desi hip hop', 'vapor soul']"
Abir,0.0789,0.6559999999999999,215781.0,0.7290000000000001,0.133,-4.223,0.0765,95.974,0.438,63.0,5,0,2,['moroccan pop']
Above & Beyond,0.02975,0.6455,273817.0,0.648,0.158,-7.6335,0.0582,135.001,0.4935,43.5,6,1,2,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
Above The Law,0.00183,0.6990000000000001,253293.0,0.926,0.0522,-8.925,0.0968,97.842,0.7559999999999999,32.0,1,1,2,"['g funk', 'gangster rap', 'hyphy', 'west coast rap']"
Abracadabra,0.338,0.617,223467.0,0.3720000000000001,0.159,-13.622,0.0339,131.562,0.28600000000000003,54.0,2,1,2,[others]
Abraham Vazquez,0.4320000000000001,0.614,167288.0,0.7929999999999999,0.377,-3.788,0.0721,105.228,0.748,67.0,3,1,1,"['corridos tumbados', 'regional mexican pop']"
Abrasive Wheels,0.00704,0.162,154773.0,0.8740000000000001,0.086,-3.791,0.0582,150.709,0.609,26.0,5,0,2,"['oi', 'street punk', 'uk82']"
Absofacto,0.23,0.688,224661.0,0.5820000000000001,0.0663,-10.668,0.0542,85.486,0.872,74.0,6,0,2,"['indie psych-pop', 'shimmer psych']"
Academy Of Choir Art Of Russia,0.968,0.17600000000000002,266160.0,0.275,0.106,-14.729,0.0371,103.964,0.087,43.0,10,1,1,[others]
Academy Of London,0.9725,0.14665,166593.0,0.0127,0.1009,-35.9045,0.0432,133.3905,0.04085,39.5,7,1,2,[others]
Academy of Ancient Music,0.890181818,0.334272727,260773.2727,0.1948,0.17468181800000002,-19.91254545,0.045545455,115.4035455,0.301118182,48.09090909,4,1,11,"['baroque ensemble', 'choral', 'classical performance', 'historically informed performance']"
Academy of St. Martin in the Fields,0.947098592,0.25483662,336150.0563,0.096639155,0.140494366,-23.25176056,0.043578873,99.16421127,0.1784,34.73239437,7,1,71,"['chamber orchestra', 'classical', 'classical performance']"
Academy of St. Martin in the Fields Chorus,0.975166667,0.259433333,202644.5,0.181233333,0.139666667,-17.6725,0.0379,101.6081667,0.209216667,24.66666667,2,0,6,[others]
Acapulco Tropical,0.262,0.68,146147.0,0.536,0.141,-8.943,0.0357,137.502,0.914,48.0,2,0,2,"['cumbia', 'cumbia sonidera', 'deep cumbia sonidera', 'grupera', 'ranchera']"
Accademia I Filarmonici,0.86525,0.43725,138003.5,0.27525,0.18535,-16.99225,0.04235,115.5995,0.54575,45.0,2,1,4,[others]
Accept,0.003876678,0.423555556,270488.8889,0.7635,0.247366667,-9.414777778,0.059566667,129.8273889,0.443277778,36.22222222,11,1,36,"['album rock', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal']"
Acceptance,0.066836,0.417,178966.5,0.7935,0.10165,-4.3525,0.04075,126.8425,0.5175,45.5,1,1,4,"['christian alternative rock', 'dreamo', 'emo', 'neon pop punk', 'pop punk', 'screamo']"
Ace,0.3575,0.7375,174113.5,0.4415,0.09495,-13.0835,0.0379,121.941,0.7095,40.5,7,1,4,"['florida rap', 'melodic rap', 'southern hip hop', 'trap']"
Ace Diamond,0.450466667,0.641166667,191320.0833,0.34825,0.287958333,-16.484,0.03935,129.35741670000002,0.708666667,30.0,7,1,24,[others]
Ace Frehley,0.13351,0.538230769,251021.5385,0.860923077,0.154746154,-6.848615385,0.068823077,119.872,0.530461538,33.53846154,1,1,26,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']"
Ace of Base,0.024279429,0.728,222892.4286,0.809642857,0.098314286,-6.729928571,0.048,107.763,0.805428571,52.28571429,11,0,28,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'pop rock']"
Acerina Y Su Danzonera,0.67447619,0.381714286,171286.3333,0.6253333329999999,0.286457143,-9.652047619,0.066214286,112.04942859999998,0.803904762,9.238095238,10,1,42,"['bolero', 'mexican rock-and-roll', 'mexican son', 'ranchera']"
Achille Togliani,0.986666667,0.401833333,191216.6667,0.071483333,0.2085,-21.8735,0.060083333,89.39466667,0.259666667,2.333333333,5,1,12,"['canzone napoletana', 'classic italian pop', 'vintage italian pop']"
Acid Bath,0.017219595,0.32475,316750.0,0.861375,0.097775,-6.2570000000000014,0.0687,116.672125,0.35975,34.875,10,1,16,"['doom metal', 'louisiana metal', 'sludge metal', 'stoner metal']"
Acid Ghost,0.693,0.509,168648.0,0.588,0.115,-9.542,0.0298,171.845,0.487,54.0,0,1,2,['indie garage rock']
Acid King,0.00352,0.321,384867.0,0.662,0.105,-10.374,0.0349,117.853,0.199,44.0,5,1,2,"['doom metal', 'drone metal', 'gaian doom', 'psychedelic doom', 'retro metal', 'sludge metal', 'space rock', 'stoner metal', 'stoner rock']"
Acker Bilk,0.8290000000000001,0.28800000000000003,177904.6667,0.184133333,0.0952,-16.54933333,0.035966667,110.8663333,0.246666667,40.0,10,1,6,"['adult standards', 'ballroom', 'brill building pop', 'easy listening', 'jazz clarinet', 'lounge']"
Acoustic Alchemy,0.557666667,0.59,244008.6667,0.447,0.143633333,-13.82733333,0.047066667,91.09533333,0.684666667,26.66666667,7,1,6,"['british jazz', 'rumba', 'smooth jazz']"
Active Child,0.284,0.5720000000000001,321453.0,0.535,0.128,-8.919,0.0284,134.96200000000002,0.252,49.0,8,1,2,"['art pop', 'chillwave', 'indietronica', 'metropopolis', 'shimmer pop', 'vapor soul']"
Ada Moore,0.954,0.394,319533.0,0.24,0.378,-9.846,0.0407,87.50200000000002,0.28600000000000003,3.0,9,1,1,[others]
Adalberto Santiago,0.719583333,0.665416667,358014.5,0.73975,0.3795,-5.712083333,0.04695,123.2438333,0.869583333,31.16666667,5,1,12,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']"
Adam & The Ants,0.0123,0.33,191240.0,0.745,0.133,-10.362,0.033,174.636,0.424,39.0,9,1,2,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'ska']"
Adam Ant,0.0856375,0.595375,220406.625,0.90775,0.364175,-5.1415,0.0716625,109.099625,0.665,36.375,9,1,16,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave']"
Adam Calhoun,0.0795,0.8155,181388.0,0.6345,0.0824,-6.4515,0.1315,126.4465,0.3405,61.5,1,1,2,"['country rap', 'military rap', 'redneck']"
Adam Carroll,0.866,0.618,225853.0,0.353,0.14300000000000002,-9.824,0.0556,106.906,0.4675,39.5,10,1,4,"['alternative country', 'new americana', 'roots americana', 'roots rock', 'texas country']"
Adam Chanler-Berat,0.362,0.483,194120.0,0.718,0.12,-6.082999999999998,0.094,161.02,0.563,44.0,0,1,2,[others]
Adam Doleac,0.257,0.65,191106.5,0.5055,0.1485,-6.6275,0.05475,132.30100000000002,0.448,68.5,7,1,4,"['contemporary country', 'country pop']"
Adam Friedman,0.314,0.682,171765.0,0.716,0.108,-5.766,0.0424,90.04,0.8540000000000001,53.0,7,0,1,['la pop']
Adam Gontier,0.007905,0.3045,229700.0,0.7695,0.09845,-4.3805,0.04035,179.013,0.2126,57.5,2,0,4,[others]
Adam Gussow,0.7509999999999999,0.536,35973.0,0.229,0.629,-24.76,0.0537,148.165,0.964,37.0,4,1,1,['harmonica blues']
Adam Hicks,0.16791728600000005,0.532,176301.0,0.7352857140000001,0.13388571400000002,-4.266285714,0.051871429,140.3574286,0.5241428570000001,56.28571429,2,1,7,['post-teen pop']
Adam Hood,0.34600000000000003,0.386,187013.0,0.639,0.192,-6.0939999999999985,0.0306,173.104,0.511,38.0,9,1,1,"['roots americana', 'texas country']"
Adam Jacobs,0.34600000000000003,0.657,452467.0,0.555,0.0299,-4.9510000000000005,0.153,92.092,0.632,50.0,5,1,1,"['broadway', 'hollywood', 'movie tunes', 'show tunes']"
Adam Jensen,0.35600000000000004,0.557,189600.0,0.721,0.146,-5.134,0.0416,125.324,0.392,65.0,4,0,2,"['indie poptimism', 'modern alternative rock', 'modern rock', 'rebel blues']"
Adam K & Soha,0.0094,0.731,396643.0,0.818,0.202,-6.671,0.0479,128.04,0.349,55.0,2,0,2,['canadian electronic']
Adam Lambert,0.050732,0.5706,221516.6,0.8134,0.16782,-4.5908,0.07932,130.1084,0.5022,60.8,4,0,10,"['dance pop', 'idol', 'pop', 'post-teen pop']"
Adam Levine,0.194925,0.566375,240700.0,0.71225,0.193675,-5.41275,0.1132,124.574875,0.5347,60.5,1,1,16,['pop rock']
Adam Melchor,0.953,0.493,216000.0,0.284,0.151,-12.815,0.0309,79.959,0.199,63.0,2,1,2,"['indie pop', 'new jersey indie']"
Adam Pascal,0.354834737,0.545421053,202983.2105,0.588736842,0.24961052600000005,-6.536105263,0.068736842,141.5381053,0.452947368,44.68421053,6,1,19,"['broadway', 'hollywood', 'show tunes']"
Adam Plack,0.958,0.531,131960.0,0.114,0.115,-20.792,0.118,80.418,0.147,46.0,0,1,2,[others]
Adam Riegler,0.772,0.509,179293.0,0.476,0.28800000000000003,-7.957999999999998,0.071,124.678,0.495,44.0,0,1,2,[others]
Adamski,0.0241,0.785,250760.0,0.546,0.0547,-13.945,0.0587,119.983,0.7659999999999999,54.0,10,0,1,"['acid house', 'hip house']"
Adan Chalino Sanchez,0.182033333,0.516,186768.0,0.7466666670000001,0.114,-3.981333333,0.059533333,130.514,0.777,45.33333333,6,1,6,"['banda', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional mexican']"
Adan Romero,0.522,0.6920000000000001,203493.0,0.377,0.0965,-7.127999999999999,0.0497,153.495,0.939,64.0,5,1,2,"['banda', 'deep regional mexican', 'grupera', 'norteno', 'regional mexican']"
Adele,0.438869524,0.564595238,249647.5238,0.500642857,0.130888095,-7.034880952000001,0.052583333,121.2531667,0.373130952,60.47619048,0,1,84,"['british soul', 'pop', 'uk pop']"
Adelitas Way,0.002160643,0.492285714,197552.8571,0.928428571,0.169085714,-3.833428571,0.058614286,120.986,0.448857143,52.71428571,1,1,14,"['alternative metal', 'christian rock', 'gymcore', 'nu metal', 'post-grunge', 'post-screamo', 'rap rock']"
Adelmar Borrego,0.996,0.443,100562.0,0.0248,0.12,-25.351,0.0622,68.123,0.52,69.0,11,1,2,[others]
Adem,0.6940000000000001,0.482,285707.0,0.483,0.0924,-11.049,0.03,138.058,0.145,45.0,1,0,1,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']"
Adema,0.000224667,0.429666667,248186.3333,0.945333333,0.078,-4.8660000000000005,0.1186,139.7843333,0.449666667,49.33333333,6,1,6,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']"
Adeva,0.0217,0.815,240187.0,0.71,0.0489,-10.283,0.0358,119.029,0.77,38.0,11,1,2,[others]
Adiemus,0.7405,0.315,356840.0,0.33,0.163,-16.605,0.0512,147.7445,0.1655,51.5,9,1,2,['new age']
Adina Howard,0.1018,0.702666667,264702.0,0.7403333329999999,0.07426666700000001,-5.916333333,0.072666667,96.68133333,0.600666667,56.0,11,0,3,"['hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']"
Adinath Mangeshkar,0.979,0.83,218538.0,0.55,0.103,-13.366,0.0524,106.533,0.965,1.0,8,1,2,[others]
Adolescent's Orquesta,0.474,0.655333333,258955.3333,0.685777778,0.166888889,-7.239666667000001,0.042711111,101.6017778,0.802555556,60.11111111,8,1,18,"['latin', 'perreo', 'salsa', 'salsa venezolana', 'tropical']"
Adolescents,0.004174669000000001,0.431125,132533.5,0.92875,0.29846875,-7.475875,0.07583125,107.364375,0.46665625,32.0,2,1,32,"['latin', 'perreo', 'salsa', 'salsa venezolana', 'tropical']"
Adolfo Berón,0.940875,0.6995,150302.25,0.34075,0.1091,-17.623625,0.0683625,114.01575,0.704625,0.375,4,0,16,['guitarra argentina']
Adolfo Echeverria,0.125,0.6859999999999999,230427.0,0.705,0.261,-9.03,0.0582,101.66,0.693,29.0,7,0,1,[others]
Adolph Baller,0.946666667,0.3375,310931.0,0.15866666699999998,0.174666667,-17.32083333,0.0534,89.32833333,0.253633333,0.166666667,7,1,12,[others]
Adolph Deutsch,0.879969697,0.314869697,115558.0,0.208566667,0.215648485,-19.52036364,0.067048485,113.9180303,0.377372727,6.242424242,8,1,33,['classic soundtrack']
Adolphe Adam,0.8535,0.32299999999999995,226775.0,0.10655,0.19285,-22.0415,0.049025,111.1325,0.18915,22.25,6,1,4,"['early romantic era', 'french opera']"
Adrian Gurvitz,0.469,0.472,294053.0,0.574,0.0677,-6.215,0.0272,86.571,0.409,47.0,2,1,2,['yacht rock']
Adrian Marcel,0.0472,0.8490000000000001,237653.0,0.534,0.25,-6.365,0.0699,102.014,0.599,59.0,4,1,1,['deep pop r&b']
Adrian Zmed,0.17625,0.6585,190186.5,0.58775,0.1335,-7.95125,0.029175,140.28975,0.61125,38.0,9,1,4,[others]
Adriana Calcanhotto,0.8390000000000001,0.458,189640.0,0.319,0.0876,-8.505,0.0398,86.945,0.482,57.0,9,1,2,"['baile pop', 'bossa nova', 'mpb', 'nova mpb']"
Adriana Caselotti,0.816666667,0.412166667,134593.3333,0.206333333,0.27325,-15.88183333,0.050691667,111.8654167,0.469916667,38.25,7,1,12,['movie tunes']
Adriana Lazzarini,0.991,0.318,289227.0,0.18600000000000005,0.12,-13.720999999999998,0.0329,104.139,0.199,12.0,1,1,1,['italian mezzo-soprano']
Adriana Proenza,0.894,0.522,187932.0,0.128,0.0941,-18.717,0.0357,109.986,0.124,84.0,4,1,2,['spanish indie pop']
Adrianne Pieczonka,0.906,0.31,354240.0,0.125,0.258,-17.338,0.0363,129.938,0.269,45.0,2,1,1,['classical soprano']
Adriano Celentano,0.433,0.66975,222853.75,0.45425,0.1615,-12.277,0.05755,110.764,0.478,38.5,8,1,8,"['classic italian pop', 'italian pop']"
Adriel Favela,0.315,0.7938,178470.4,0.722,0.1719,-6.8904,0.04334,109.5674,0.8640000000000001,62.4,9,1,5,"['corridos tumbados', 'regional mexican pop']"
Adventure Club,0.017245,0.5695,255962.0,0.6635,0.09765,-4.82,0.04975,136.4995,0.17800000000000002,53.5,9,1,2,"['brostep', 'canadian electronic', 'chillstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filthstep', 'melodic dubstep', 'pop edm']"
Aegis,0.528,0.431,217913.0,0.604,0.0755,-5.7970000000000015,0.0464,139.438,0.345,47.0,2,1,2,"['classic opm', 'opm', 'pinoy rock']"
Aer,0.12505,0.835,208358.6667,0.69,0.124933333,-6.830666667000001,0.08898333300000001,112.504,0.624833333,52.5,5,1,12,"['album rock', 'classic rock', 'hard rock', 'rock']"
Aero Chord,0.0445,0.573,254118.0,0.735,0.187,-4.132,0.0428,170.007,0.246,62.0,2,1,2,"['bass trap', 'catstep', 'edm', 'gaming edm', 'traprun']"
Aerodrom,0.415,0.555,130280.0,0.6890000000000001,0.315,-5.015,0.0332,146.10399999999996,0.741,32.0,5,0,2,"['croatian rock', 'yugoslav rock']"
Aerosmith,0.078510877,0.440015152,266323.1364,0.7904772729999999,0.263157576,-7.660575757999999,0.04770303,127.8730152,0.536305303,40.34090909,9,1,264,"['album rock', 'classic rock', 'hard rock', 'rock']"
Africando,0.598,0.784,242573.0,0.721,0.0627,-9.615,0.052000000000000005,96.764,0.962,35.0,9,0,2,"['latin jazz', 'mambo', 'salsa', 'tropical']"
Afrika Bambaataa,0.040272,0.8628,316120.0,0.8264,0.22232,-8.3888,0.10782,123.3372,0.6609999999999999,38.8,6,0,5,"['bronx hip hop', 'east coast hip hop', 'electro', 'hip hop', 'hip house', 'old school hip hop']"
Afro B,0.0206,0.966,199000.0,0.633,0.0715,-6.392,0.101,108.011,0.767,68.0,2,1,2,"['afroswing', 'dancehall', 'uk dancehall']"
Afro Bros,0.125,0.765,184558.0,0.906,0.423,-2.097,0.0965,96.071,0.95,78.0,8,0,1,"['basshall', 'dutch hip hop', 'dutch house', 'dutch trap pop']"
Afro Celt Sound System,0.0507,0.638,314160.0,0.8220000000000001,0.0908,-7.305,0.038,99.012,0.8,42.0,11,1,2,"['celtic', 'world', 'world fusion']"
Afro-Cuban All Stars,0.3375,0.589,397100.0,0.4275,0.179,-12.3,0.0379,132.59,0.7955,49.0,2,1,4,['latin jazz']
Afrojack,0.1589,0.7322142859999999,260898.9286,0.7745714290000001,0.267192857,-5.323714286,0.115585714,124.8351429,0.570214286,52.78571429,7,0,14,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']"
After 7,0.13903,0.6854,277688.0,0.6282,0.13668,-9.2335,0.03635,112.9191,0.6695,40.5,8,0,20,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
After The Burial,0.002115983,0.468666667,284147.0,0.940666667,0.2124,-4.894666667,0.134666667,124.542,0.169333333,49.0,6,1,6,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'progressive metalcore']"
After The Fire,0.184545,0.6915,292593.5,0.7355,0.0807,-7.835,0.05675,121.0955,0.9255,48.5,7,1,4,['new wave']
Aftertheparty,0.411,0.8320000000000001,227260.0,0.316,0.258,-15.258,0.063,116.973,0.329,59.0,9,1,2,"['trap soul', 'vapor trap']"
Against Me!,0.108600137,0.51375,187171.75,0.8029999999999999,0.21,-5.528375,0.100525,128.655375,0.533125,46.375,0,1,16,"['folk punk', 'gainesville indie', 'orgcore', 'punk', 'skate punk']"
